order_detail_id,order_id,item_id,quantity,price
25387,7705,1998,5,437.0
25388,4151,1920,4,411.54
25389,1347,1695,4,391.65
25390,34,1189,2,112.73
25391,8844,626,5,99.2
25392,8003,259,2,479.11
25393,270,1151,5,429.31
25394,7819,1260,4,427.32
25395,76,95,1,115.7
25396,6240,422,4,247.34
25397,9953,452,3,249.87
25398,9986,1893,4,125.53
25399,9803,919,5,67.74
25400,5070,24,5,210.69
25401,4470,615,1,272.44
25402,7426,469,1,58.82
25403,1271,1715,1,359.86
25404,9818,1499,2,53.7
25405,5904,471,3,109.18
25406,42,460,3,425.0
25407,9196,545,1,275.73
25408,860,1433,1,261.69
25409,9565,1688,5,148.79
25410,2944,395,5,307.35
25411,2008,1490,4,190.78
25412,3829,663,5,295.04
25413,3958,1694,5,210.28
25414,5521,1785,4,215.69
25415,9483,818,5,184.69
25416,8027,1158,3,338.37
25417,1327,1860,3,300.95
25418,1892,1367,1,355.64
25419,8526,1205,5,321.78
25420,6762,1050,5,68.85
25421,7321,494,2,364.14
25422,9757,311,3,305.93
25423,151,630,1,127.89
25424,9890,1847,3,157.9
25425,4723,1199,1,191.37
25426,5471,345,1,297.59
25427,4325,1321,1,72.95
25428,2256,30,2,127.04
25429,6172,1648,3,161.69
25430,8993,541,4,296.74
25431,3324,1853,4,293.54
25432,9618,559,3,397.41
25433,5963,1999,5,126.64
25434,9497,24,4,372.22
25435,1276,172,2,326.42
25436,6528,252,1,260.91
25437,4085,1796,4,489.56
25438,7893,510,3,170.98
25439,30,1550,4,305.29
25440,1984,1136,5,299.91
25441,1556,1515,2,386.8
25442,2972,323,2,239.4
25443,5172,39,4,374.61
25444,653,380,4,402.91
25445,2921,738,1,251.79
25446,4490,1651,1,79.59
25447,4684,1439,3,131.92
25448,6359,35,4,320.16
25449,8405,1012,5,447.25
25450,2062,1354,5,197.89
25451,2826,1753,4,211.55
25452,6915,924,4,91.64
25453,169,510,5,378.85
25454,1656,1031,2,305.9
25455,3674,327,3,425.83
25456,3066,1672,5,111.09
25457,1322,762,5,203.49
25458,1468,1482,2,339.31
25459,1908,640,4,111.36
25460,129,1291,5,143.97
25461,1724,528,2,357.76
25462,490,216,3,162.56
25463,6810,941,3,80.19
25464,521,1345,1,453.56
25465,5601,454,4,88.37
25466,1977,1078,1,220.12
25467,3363,107,3,57.6
25468,7538,262,5,482.15
25469,8360,1715,1,337.62
25470,4432,1519,3,484.36
25471,5576,1044,4,89.63
25472,5324,1374,2,464.31
25473,6862,1043,4,404.66
25474,6200,1239,3,499.87
25475,9058,1965,1,145.63
25476,5982,668,3,471.53
25477,1899,1371,1,81.48
25478,4954,156,1,282.19
25479,5264,1917,3,112.1
25480,6546,446,5,465.97
25481,5787,1590,1,82.11
25482,9503,1277,5,140.4
25483,8817,1583,2,348.65
25484,6183,1073,2,239.83
25485,9148,838,5,493.52
25486,5109,488,5,290.43
25487,9834,745,5,481.93
25488,52,510,1,363.46
25489,3631,700,1,399.99
25490,1487,137,3,491.63
25491,3939,1000,5,171.79
25492,7641,582,3,114.62
25493,3658,428,5,423.17
25494,164,1056,3,284.03
25495,1486,392,2,406.1
25496,5864,371,2,277.41
25497,1490,1485,1,288.51
25498,4049,1978,1,483.08
25499,740,135,2,91.13
25500,977,26,4,108.9
25501,2912,562,5,448.85
25502,1642,1155,4,80.09
25503,5839,1488,2,119.0
25504,7483,457,4,440.22
25505,3641,42,4,210.41
25506,3191,459,4,302.66
25507,4702,627,4,269.1
25508,5774,795,2,450.62
25509,1936,921,4,127.36
25510,192,1133,3,245.81
25511,9277,936,3,379.77
25512,602,1951,3,242.31
25513,2029,1658,1,197.35
25514,6955,276,2,288.67
25515,5140,720,1,373.1
25516,1372,967,1,482.99
25517,4034,1887,4,452.28
25518,9552,1204,4,260.3
25519,5627,1261,1,101.99
25520,6687,1083,1,153.97
25521,7349,1550,5,329.27
25522,7052,1039,2,85.13
25523,6166,1011,1,94.89
25524,7877,1943,3,166.56
25525,3450,1077,2,360.73
25526,260,281,5,198.68
25527,3096,1353,2,171.42
25528,1757,199,2,62.76
25529,5689,1938,2,376.65
25530,5770,928,4,210.16
25531,4747,876,2,131.91
25532,7763,465,2,296.43
25533,6529,368,5,412.83
25534,8946,1167,4,399.33
25535,2608,1023,1,307.42
25536,3539,1021,3,393.94
25537,3073,722,2,472.62
25538,4093,1194,2,114.79
25539,5130,1949,5,304.04
25540,7495,1976,1,391.81
25541,39,423,1,417.33
25542,2114,1550,2,109.14
25543,6946,1257,5,474.22
25544,6943,134,4,439.22
25545,9131,1827,2,480.17
25546,6318,697,3,184.57
25547,3887,1861,3,455.23
25548,5021,1658,4,258.72
25549,9038,1620,4,453.51
25550,6507,1498,5,286.91
25551,6813,1258,1,61.09
25552,3374,212,1,291.7
25553,9055,177,3,168.02
25554,3290,1190,4,414.84
25555,6971,1751,5,465.54
25556,8224,1286,3,101.72
25557,7779,995,1,176.91
25558,5253,1521,3,318.0
25559,6339,1845,3,90.18
25560,4245,1731,1,402.43
25561,6413,1463,1,167.95
25562,5208,223,1,120.5
25563,739,113,1,172.97
25564,4023,945,3,179.1
25565,1556,922,5,259.02
25566,7926,1407,4,324.13
25567,6730,1352,1,91.82
25568,25,1271,4,397.46
25569,6269,1176,5,450.24
25570,7757,104,5,409.12
25571,367,466,1,269.64
25572,7811,544,3,441.66
25573,11,1950,3,95.97
25574,7505,1541,3,301.6
25575,8871,68,3,424.25
25576,7435,570,4,307.94
25577,7187,866,2,341.36
25578,7941,1859,5,119.93
25579,2846,1462,2,418.65
25580,6154,136,2,56.52
25581,1345,1704,5,149.23
25582,4980,1520,1,152.02
25583,5711,1124,3,72.87
25584,2524,362,2,400.3
25585,2371,1373,5,86.47
25586,8164,96,1,168.03
25587,817,799,3,321.2
25588,5143,1327,2,416.58
25589,9188,981,5,319.87
25590,6756,905,3,266.85
25591,770,136,3,159.75
25592,7022,1173,4,89.94
25593,1286,271,4,323.21
25594,4793,1338,4,343.91
25595,2376,1030,5,76.98
25596,2551,1743,3,141.46
25597,4425,143,3,499.33
25598,7721,542,5,146.72
25599,3423,1645,1,224.85
25600,2043,1451,5,391.45
25601,916,1346,5,343.68
25602,9424,1256,1,479.75
25603,5654,1037,5,405.74
25604,2607,1262,5,94.41
25605,4996,789,2,352.82
25606,441,1391,2,308.74
25607,9320,1722,3,231.01
25608,7483,640,3,335.14
25609,7899,1023,1,95.79
25610,4487,1279,5,55.1
25611,6029,397,5,313.16
25612,7403,1385,2,401.8
25613,3747,1418,4,339.92
25614,8560,771,2,96.57
25615,4741,856,3,433.33
25616,6782,504,2,271.14
25617,6475,1467,1,336.52
25618,1036,186,2,276.81
25619,8202,135,5,193.97
25620,9622,1252,2,492.97
25621,9419,904,4,163.35
25622,3794,1394,1,352.58
25623,6384,1469,1,431.03
25624,4343,127,2,347.47
25625,8840,88,4,302.66
25626,9924,1227,2,491.08
25627,3469,1497,1,370.05
25628,6706,506,1,278.7
25629,2485,146,2,162.75
25630,2590,855,5,322.3
25631,747,1794,5,112.16
25632,6634,200,2,63.94
25633,4342,1237,3,417.21
25634,6596,1604,4,162.96
25635,4055,1610,1,96.71
25636,1281,188,4,358.9
25637,4190,1810,1,303.11
25638,6175,769,5,78.11
25639,85,1217,3,334.25
25640,9902,216,5,60.28
25641,7524,1386,4,78.34
25642,6766,1415,1,231.17
25643,407,972,1,171.26
25644,3244,794,3,204.84
25645,6244,1852,2,100.36
25646,9428,832,4,218.06
25647,2497,1694,2,182.26
25648,3493,1454,3,74.91
25649,815,1451,3,152.59
25650,2451,1877,5,398.31
25651,8749,1389,1,276.51
25652,91,1728,3,165.41
25653,2294,646,4,148.69
25654,8728,208,1,262.32
25655,6566,1222,2,341.55
25656,4406,1679,1,121.78
25657,2082,1219,2,467.44
25658,1655,1750,3,252.72
25659,6807,1418,3,298.1
25660,1660,146,2,313.15
25661,1813,670,4,78.59
25662,2465,1145,5,490.08
25663,4515,1737,1,120.5
25664,142,1778,5,414.6
25665,3153,1315,5,146.58
25666,403,102,4,102.7
25667,1360,1529,3,198.14
25668,6773,982,1,494.26
25669,4349,1039,2,106.38
25670,4031,261,2,411.13
25671,9496,296,1,142.57
25672,5742,1401,4,344.27
25673,7295,981,4,56.48
25674,4605,156,4,135.29
25675,7182,902,1,440.28
25676,2104,925,4,469.73
25677,5465,1721,5,363.48
25678,3753,550,5,181.2
25679,6255,765,3,385.23
25680,6089,1678,1,51.98
25681,4951,1661,4,138.82
25682,3136,148,3,483.06
25683,1992,1574,4,293.47
25684,3160,814,5,124.72
25685,6618,1444,4,70.92
25686,3248,814,1,346.68
25687,5235,1266,2,484.6
25688,266,845,4,287.17
25689,2409,678,5,462.88
25690,2479,1573,4,188.47
25691,2762,325,1,466.34
25692,7691,676,1,168.78
25693,9961,459,5,361.01
25694,868,1840,3,396.43
25695,2376,1767,5,141.17
25696,2818,1962,5,448.27
25697,3586,283,5,256.09
25698,6217,1222,4,190.76
25699,6342,1104,3,287.24
25700,4933,1527,4,141.15
25701,2917,1658,5,259.64
25702,2563,1002,3,409.43
25703,7113,848,2,221.11
25704,1863,1442,5,454.29
25705,128,1447,5,362.27
25706,2641,1919,5,225.85
25707,7436,1988,2,355.77
25708,9888,260,2,254.98
25709,7753,191,2,465.93
25710,7172,293,2,89.43
25711,3239,1112,5,134.83
25712,377,141,3,441.01
25713,8915,220,4,350.46
25714,3234,1502,1,77.39
25715,9580,1877,5,172.2
25716,8018,763,4,138.13
25717,5112,229,1,150.86
25718,8512,1733,2,403.18
25719,1223,172,1,457.0
25720,6630,1377,1,132.46
25721,4719,597,1,471.1
25722,2312,329,4,354.01
25723,8103,43,2,154.8
25724,3751,602,2,304.23
25725,6517,148,5,374.16
25726,8777,1773,1,246.55
25727,7469,906,2,403.13
25728,3726,1218,5,140.99
25729,8288,885,5,99.74
25730,207,1704,2,126.33
25731,6988,635,1,350.14
25732,5364,835,1,126.41
25733,3560,99,4,379.92
25734,7347,685,5,323.33
25735,3731,90,4,197.27
25736,4159,1196,5,132.46
25737,2990,959,1,358.99
25738,765,1866,1,165.73
25739,7066,154,5,461.0
25740,9302,782,2,181.93
25741,3192,148,5,292.64
25742,2689,265,1,219.87
25743,7422,920,5,208.74
25744,1205,470,3,373.81
25745,9655,1083,4,253.27
25746,7179,123,5,73.65
25747,2595,7,3,253.66
25748,9271,314,4,213.83
25749,5056,1302,4,254.33
25750,2457,194,1,352.85
25751,8437,1600,1,430.88
25752,2643,873,4,260.12
25753,6937,1060,1,80.21
25754,7364,290,2,56.37
25755,5441,1668,1,450.94
25756,9852,1739,4,194.65
25757,8416,1113,1,149.66
25758,5075,853,1,448.77
25759,7338,187,4,196.99
25760,252,1637,3,177.27
25761,4434,119,1,97.26
25762,7406,1618,1,276.47
25763,2540,772,4,215.11
25764,2881,1040,4,377.0
25765,2402,978,5,487.32
25766,1713,1845,1,224.78
25767,7171,1832,3,62.34
25768,7251,954,3,139.38
25769,7315,480,4,437.54
25770,8847,1911,5,459.46
25771,728,1235,2,169.86
25772,8276,708,4,239.71
25773,8635,852,2,329.92
25774,9282,1891,2,446.83
25775,9200,1671,1,362.01
25776,8099,111,4,283.67
25777,4158,899,4,466.85
25778,2247,1696,1,272.69
25779,8406,1424,5,294.17
25780,8807,702,2,50.58
25781,1880,475,3,84.92
25782,7805,1258,4,278.05
25783,3469,1442,5,156.84
25784,4418,1956,2,343.19
25785,6549,97,3,316.54
25786,3162,732,4,412.28
25787,6859,19,1,166.2
25788,2968,95,2,481.35
25789,7442,1715,1,472.58
25790,7646,423,2,98.82
25791,9188,832,3,177.34
25792,9530,1126,3,267.23
25793,5608,526,2,432.52
25794,1508,1108,2,366.21
25795,3027,1227,5,329.83
25796,1337,1753,3,453.57
25797,3389,506,1,197.41
25798,854,1797,2,369.06
25799,4334,19,3,167.44
25800,4803,1459,5,190.44
25801,803,775,3,492.69
25802,457,1005,2,453.97
25803,8041,1917,3,127.18
25804,9146,105,4,239.22
25805,9140,708,2,441.83
25806,2893,1840,3,347.43
25807,4281,1301,4,449.5
25808,1202,688,4,326.16
25809,7694,38,2,271.94
25810,3902,1955,2,467.38
25811,5319,1227,2,484.67
25812,2462,375,2,323.76
25813,772,1039,2,317.82
25814,3241,18,3,469.91
25815,3173,1663,2,363.34
25816,6709,1675,1,136.78
25817,974,1882,1,203.33
25818,6774,194,4,81.83
25819,1447,1398,3,435.5
25820,5777,712,5,98.15
25821,6293,711,2,116.24
25822,62,1502,2,316.07
25823,2768,1817,5,155.85
25824,1908,248,2,251.98
25825,3845,1121,4,351.4
25826,6520,561,3,285.08
25827,5188,528,4,461.73
25828,1518,1682,5,89.66
25829,3765,676,5,106.86
25830,8464,1178,1,197.31
25831,8126,617,4,398.68
25832,9708,11,5,97.03
25833,530,310,5,89.87
25834,7627,462,5,440.58
25835,7155,62,4,418.37
25836,8446,425,5,166.04
25837,4421,885,5,427.45
25838,8379,1447,3,109.61
25839,9375,1306,2,152.92
25840,8243,1929,1,402.65
25841,7589,517,5,416.23
25842,1075,275,4,438.89
25843,5086,1790,4,325.04
25844,2969,721,5,198.77
25845,3972,298,5,197.92
25846,9552,35,4,259.14
25847,4851,338,3,73.99
25848,1271,835,4,179.84
25849,6093,833,2,344.14
25850,9637,1618,2,319.66
25851,4076,583,5,366.21
25852,8107,1274,5,328.75
25853,258,839,2,258.12
25854,5767,193,2,390.9
25855,9545,1959,1,428.53
25856,8754,61,2,211.36
25857,5133,1523,1,290.78
25858,882,488,5,413.32
25859,4399,1050,3,243.2
25860,8556,987,2,344.01
25861,2679,770,5,202.88
25862,7974,1539,1,191.33
25863,2105,1107,2,435.96
25864,3854,1545,5,465.64
25865,7278,1947,5,276.08
25866,6075,1331,2,421.01
25867,355,1095,1,330.22
25868,3933,1643,3,298.14
25869,280,93,4,217.39
25870,7057,211,2,382.11
25871,585,1826,4,72.19
25872,895,1136,4,345.82
25873,7795,1679,5,444.36
25874,4809,1151,4,51.53
25875,4696,1167,5,212.33
25876,2087,1809,1,450.18
25877,5190,231,1,471.47
25878,8001,440,5,197.51
25879,6367,1368,2,283.7
25880,8151,393,2,307.41
25881,592,783,1,472.18
25882,9421,1376,1,423.2
25883,3699,963,2,457.32
25884,5537,1213,2,241.47
25885,5717,261,3,325.56
25886,3437,1507,4,340.78
25887,3257,1068,3,157.73
25888,3782,1211,4,172.93
25889,5213,646,1,229.24
25890,3020,1211,2,358.64
25891,9104,1208,2,347.14
25892,8266,926,1,359.85
25893,8588,1359,5,190.53
25894,2914,1304,3,332.94
25895,5234,868,5,468.97
25896,9912,644,1,178.25
25897,8667,1165,4,421.33
25898,7247,1591,5,242.56
25899,8330,956,5,468.11
25900,7161,832,1,464.57
25901,1348,368,2,131.73
25902,5592,984,4,249.78
25903,5173,329,5,59.69
25904,4456,1679,5,315.68
25905,4219,632,1,499.7
25906,1466,286,3,117.7
25907,7573,394,4,405.76
25908,5645,1978,1,81.24
25909,6510,1234,1,297.87
25910,2475,123,3,214.16
25911,1264,1144,3,208.55
25912,2272,447,4,165.16
25913,1777,1900,5,414.67
25914,4133,927,4,73.22
25915,7412,491,1,152.95
25916,453,769,2,149.53
25917,4397,860,3,180.16
25918,9415,1019,5,466.06
25919,7116,1643,3,212.84
25920,3487,96,1,293.09
25921,6303,146,1,333.37
25922,2365,1705,2,261.82
25923,9889,665,4,384.74
25924,9581,354,5,353.65
25925,6904,1914,2,368.73
25926,639,1076,1,333.89
25927,261,390,1,480.32
25928,8241,499,1,62.22
25929,867,1687,5,194.71
25930,9494,624,3,436.64
25931,6245,1695,3,136.84
25932,6117,854,3,302.84
25933,6898,1655,1,348.7
25934,4909,576,1,333.65
25935,2070,771,5,111.87
25936,78,252,3,78.2
25937,2075,430,1,380.3
25938,268,662,3,156.89
25939,1785,1874,4,171.79
25940,395,1835,3,268.56
25941,9208,1120,3,493.03
25942,8737,1003,2,497.66
25943,982,111,5,458.74
25944,6464,774,4,392.48
25945,7014,1796,5,106.69
25946,694,424,3,255.71
25947,3323,1676,4,205.99
25948,5574,1488,3,463.44
25949,2123,89,5,129.28
25950,449,943,4,250.26
25951,3054,1490,4,337.85
25952,7877,154,5,481.3
25953,34,257,2,395.65
25954,6181,718,1,444.27
25955,9726,1188,1,133.17
25956,8271,1024,2,87.63
25957,2339,473,1,294.65
25958,90,1834,2,286.92
25959,200,1565,2,309.25
25960,116,1831,4,111.98
25961,5945,764,4,143.6
25962,5069,89,5,191.5
25963,7560,1031,1,432.4
25964,8895,239,1,90.22
25965,236,1501,5,117.01
25966,2172,696,5,223.21
25967,1394,327,3,449.87
25968,2105,1864,5,499.37
25969,8629,1418,4,214.28
25970,4588,1976,4,379.72
25971,9690,71,5,50.1
25972,8201,400,4,123.53
25973,2485,1617,1,453.56
25974,6162,1748,4,321.77
25975,7010,296,4,189.63
25976,2178,313,5,489.14
25977,5701,1087,2,337.63
25978,823,1814,3,498.74
25979,4671,42,3,141.46
25980,59,1487,5,197.55
25981,8184,1897,2,440.57
25982,8341,89,2,293.81
25983,6725,20,4,366.22
25984,3658,494,3,167.22
25985,943,33,4,301.86
25986,1978,1524,2,403.57
25987,5783,1368,3,268.82
25988,1587,1668,5,95.94
25989,8050,946,5,235.72
25990,6366,1171,4,308.2
25991,1653,743,5,81.6
25992,7700,1578,1,120.2
25993,4498,649,1,178.99
25994,2228,594,2,321.88
25995,7472,231,4,207.75
25996,5821,780,5,173.53
25997,7364,26,5,456.57
25998,7706,251,3,266.91
25999,3538,18,2,241.8
26000,6949,1713,4,143.08
26001,2993,667,2,295.53
26002,8305,1387,3,458.73
26003,2397,1146,4,218.58
26004,2544,1277,5,226.31
26005,5220,751,5,471.13
26006,8407,426,2,68.58
26007,8095,694,3,438.63
26008,4970,1612,2,99.35
26009,8765,1203,3,460.74
26010,7385,1727,2,356.88
26011,5180,1831,2,445.61
26012,9492,1341,4,154.37
26013,9638,1011,3,447.1
26014,6590,1920,5,225.38
26015,667,107,1,257.42
26016,668,1201,2,484.05
26017,8457,260,4,129.36
26018,7788,95,5,409.73
26019,1461,1630,4,274.82
26020,4666,8,4,332.56
26021,6486,1449,1,404.36
26022,6974,1568,2,485.08
26023,1842,5,5,237.35
26024,9918,782,5,69.6
26025,1795,1685,1,120.35
26026,6976,182,2,335.76
26027,4940,1756,1,495.61
26028,7703,1268,2,77.93
26029,7213,1526,3,372.23
26030,7043,199,5,474.97
26031,7712,1117,5,486.24
26032,378,1616,5,291.64
26033,5365,70,1,463.51
26034,3816,1723,5,470.18
26035,2546,1386,2,479.44
26036,9326,1604,5,190.13
26037,4705,124,5,73.15
26038,6017,1430,5,408.67
26039,637,1684,5,431.19
26040,3626,722,1,279.42
26041,5094,409,1,468.99
26042,5769,189,2,80.0
26043,5313,1335,3,261.39
26044,9326,830,3,406.7
26045,1288,1200,4,457.29
26046,322,834,3,398.86
26047,5147,258,3,243.46
26048,3213,461,5,162.54
26049,5040,1796,4,461.77
26050,5369,1108,4,376.95
26051,6400,1520,5,107.38
26052,3171,886,3,236.24
26053,4101,1600,4,299.53
26054,2901,1969,5,95.37
26055,5750,391,5,333.24
26056,4520,1318,3,96.04
26057,8221,1204,1,58.92
26058,9966,1270,5,363.88
26059,9922,258,2,196.16
26060,7983,824,2,116.43
26061,5716,1909,4,143.07
26062,7217,72,4,344.52
26063,9591,199,3,161.11
26064,590,1164,1,298.25
26065,2100,460,1,466.08
26066,8537,700,1,263.14
26067,1457,311,1,117.1
26068,6971,1828,5,330.02
26069,8180,1766,1,222.83
26070,2406,667,1,92.43
26071,523,1322,4,406.88
26072,4681,1295,3,428.93
26073,5869,1459,3,466.76
26074,8056,647,4,378.49
26075,1802,1491,3,496.82
26076,2715,399,1,200.94
26077,1477,172,5,115.12
26078,6899,379,1,427.77
26079,4260,930,1,167.75
26080,2156,774,5,172.13
26081,1769,601,3,464.31
26082,2364,913,3,493.55
26083,2235,1919,5,140.85
26084,5310,865,2,477.36
26085,4665,884,4,61.31
26086,7376,1086,4,331.71
26087,5736,144,5,121.72
26088,1135,320,4,134.41
26089,884,612,1,109.79
26090,3349,1564,5,440.16
26091,2544,1243,4,82.14
26092,744,755,4,316.29
26093,5687,113,5,66.59
26094,5737,1112,5,113.88
26095,8076,346,4,203.53
26096,5531,632,3,84.44
26097,36,1378,1,401.76
26098,4127,515,3,493.94
26099,7974,167,2,419.04
26100,9891,1471,3,274.62
26101,9909,212,4,286.27
26102,850,1068,3,428.99
26103,1189,784,5,59.0
26104,280,463,3,412.09
26105,8637,151,3,67.4
26106,3016,1908,4,229.63
26107,1398,1809,1,401.56
26108,5659,164,2,188.95
26109,7471,583,3,72.9
26110,1612,128,4,294.47
26111,342,781,3,118.37
26112,5611,726,2,477.26
26113,5793,110,4,179.45
26114,2305,748,2,105.26
26115,9961,1575,2,55.34
26116,5895,1637,3,205.0
26117,3110,1303,2,464.95
26118,9574,786,2,324.12
26119,4557,1232,3,498.99
26120,1844,542,1,160.11
26121,4366,48,4,424.25
26122,4755,198,3,479.24
26123,8405,1211,2,480.0
26124,7945,1817,1,168.94
26125,2723,3,2,257.29
26126,9548,270,4,51.95
26127,890,1409,5,338.16
26128,7941,1770,1,231.22
26129,181,604,1,166.7
26130,5435,478,4,171.06
26131,3535,703,2,380.72
26132,4037,1292,1,140.31
26133,3942,641,5,115.48
26134,2607,106,3,58.36
26135,3885,975,5,498.46
26136,2815,1537,4,262.04
26137,5096,555,5,440.21
26138,5450,1207,2,160.53
26139,1622,694,2,292.2
26140,4112,178,5,238.92
26141,2383,1915,3,117.06
26142,434,449,5,58.58
26143,8843,131,3,496.16
26144,4511,1964,3,94.55
26145,4942,944,4,364.04
26146,2045,1448,1,266.16
26147,2304,1574,5,422.36
26148,2895,1444,5,427.22
26149,910,268,3,476.09
26150,7969,1993,2,155.81
26151,6441,1859,5,237.2
26152,5121,1311,3,430.32
26153,8988,484,1,402.0
26154,8141,211,3,360.97
26155,6382,618,1,134.0
26156,5242,1438,4,469.03
26157,4644,1674,2,249.52
26158,2912,1709,2,97.43
26159,5231,240,3,391.1
26160,8038,1242,1,239.13
26161,3911,1288,1,305.65
26162,2658,1386,5,292.11
26163,822,920,2,279.15
26164,423,755,4,280.19
26165,2409,1584,3,480.2
26166,8836,1184,4,185.16
26167,490,790,2,363.82
26168,2238,661,3,360.94
26169,9070,1428,3,254.29
26170,3161,1635,2,74.94
26171,7721,1042,1,276.83
26172,311,1993,5,273.88
26173,9312,881,5,155.85
26174,6359,1129,1,321.45
26175,9001,939,5,308.61
26176,284,66,1,413.54
26177,5873,771,1,292.41
26178,8072,406,1,324.4
26179,7339,27,2,171.54
26180,5585,70,4,99.29
26181,9433,1412,4,422.03
26182,3647,1375,1,302.79
26183,4019,726,3,129.69
26184,6975,1180,2,328.48
26185,5792,515,4,373.55
26186,3528,528,3,133.43
26187,4848,719,5,392.99
26188,7282,1684,2,234.94
26189,382,530,2,109.64
26190,1257,583,1,368.74
26191,490,1107,5,61.35
26192,1015,1458,1,351.54
26193,9066,63,1,289.43
26194,1663,1425,2,310.57
26195,4132,983,2,151.08
26196,4091,1382,5,477.86
26197,5321,1779,4,149.57
26198,6610,546,1,105.65
26199,1626,1640,2,121.23
26200,1642,395,2,158.36
26201,5575,1840,2,492.23
26202,1424,488,5,259.7
26203,2533,96,5,270.67
26204,6320,439,3,106.89
26205,8323,1335,3,374.11
26206,5862,162,5,218.44
26207,4574,1328,2,305.66
26208,4714,1530,5,152.02
26209,217,1102,5,351.39
26210,5595,43,4,164.74
26211,3380,80,3,228.37
26212,8190,524,5,169.36
26213,9054,1480,3,107.04
26214,4404,1307,5,163.53
26215,9187,451,2,325.24
26216,86,1088,4,300.03
26217,7935,1205,4,389.68
26218,2056,274,2,192.37
26219,4200,589,1,139.0
26220,9843,241,2,285.14
26221,9203,968,3,181.92
26222,3921,958,1,198.91
26223,4337,519,1,235.41
26224,4369,1781,1,56.69
26225,1309,576,4,114.5
26226,5252,533,2,437.63
26227,6944,1224,1,50.29
26228,5047,1836,3,354.13
26229,631,418,1,126.27
26230,825,1466,3,141.8
26231,2962,173,4,379.58
26232,5570,1651,5,260.8
26233,3253,14,2,249.65
26234,6967,752,2,230.54
26235,6850,782,5,338.71
26236,8197,733,1,451.4
26237,5074,610,5,66.98
26238,439,1740,2,155.14
26239,3416,42,1,420.11
26240,6324,1574,5,126.54
26241,1649,1267,1,393.8
26242,184,1001,3,89.2
26243,5244,1769,2,319.62
26244,989,1762,1,401.65
26245,2706,1271,3,314.06
26246,3923,394,4,53.93
26247,5590,1379,4,261.22
26248,3920,1381,1,209.44
26249,4511,751,5,78.64
26250,181,920,1,426.62
26251,7591,1082,1,95.73
26252,3006,256,1,134.19
26253,3447,1097,1,442.35
26254,8673,715,1,104.19
26255,2782,996,5,347.63
26256,41,1283,4,399.36
26257,1971,1463,1,84.82
26258,5106,1330,4,169.81
26259,8022,35,4,264.91
26260,3500,458,1,198.31
26261,4220,1486,2,371.72
26262,4477,1168,2,463.89
26263,1025,644,4,53.38
26264,4553,1714,4,377.89
26265,8018,1925,4,465.74
26266,3645,658,1,258.63
26267,3887,1507,5,302.82
26268,1029,1412,2,354.85
26269,1049,1497,2,280.27
26270,2016,58,1,428.87
26271,5781,1603,5,177.82
26272,6669,1330,1,78.46
26273,3185,1669,4,444.53
26274,4354,745,3,319.14
26275,724,263,4,312.77
26276,5533,686,1,496.42
26277,6798,1209,5,162.98
26278,9743,1137,4,55.12
26279,1098,1900,5,469.23
26280,5386,1684,4,446.46
26281,857,431,1,334.6
26282,7201,1804,1,158.21
26283,2543,1949,5,182.81
26284,1408,1050,4,135.98
26285,313,503,2,93.64
26286,3104,1982,3,223.38
26287,8505,1656,2,408.18
26288,2691,1144,3,456.2
26289,7622,20,5,58.11
26290,5804,736,5,473.32
26291,2756,984,5,382.41
26292,6654,1763,1,274.97
26293,3968,1676,2,249.08
26294,9128,879,2,245.01
26295,8852,834,5,130.45
26296,3286,1703,4,124.42
26297,551,1320,3,167.94
26298,5682,294,3,128.97
26299,2626,1292,1,106.99
26300,8229,1847,2,357.39
26301,3437,1738,2,150.05
26302,7241,344,5,290.29
26303,7485,1620,1,490.38
26304,7383,1950,1,116.38
26305,7505,164,2,458.75
26306,6789,1313,5,207.61
26307,4659,265,5,310.52
26308,6936,1616,4,369.86
26309,5569,346,2,229.46
26310,1282,1540,2,426.74
26311,9835,1162,5,82.57
26312,4310,265,2,431.85
26313,7021,703,5,449.99
26314,3724,1830,3,236.83
26315,8090,382,2,358.55
26316,9467,1563,3,239.84
26317,5803,686,3,456.96
26318,6508,481,5,227.28
26319,3639,855,4,221.29
26320,5172,333,4,472.6
26321,5606,1008,1,116.86
26322,369,897,2,492.56
26323,2421,286,4,339.74
26324,3070,52,3,234.2
26325,1233,1513,5,69.8
26326,459,1484,4,279.73
26327,7328,610,1,145.56
26328,4684,1916,1,158.1
26329,2909,163,2,481.19
26330,7073,1131,3,444.64
26331,4999,156,4,84.4
26332,6606,713,5,134.41
26333,8555,902,3,251.11
26334,9789,159,3,50.18
26335,2807,1350,3,497.56
26336,4023,654,2,428.8
26337,3811,1217,4,232.72
26338,4819,1925,1,414.67
26339,8173,1636,4,370.42
26340,1568,730,3,50.25
26341,1020,789,4,329.99
26342,8510,1871,3,406.22
26343,6984,1106,4,389.15
26344,666,1670,4,75.48
26345,8887,18,1,112.14
26346,4727,839,5,334.93
26347,9865,139,5,134.57
26348,250,1748,5,195.15
26349,3572,13,4,198.93
26350,6067,1674,4,390.1
26351,479,1153,2,447.12
26352,8147,533,5,215.72
26353,6960,1947,2,311.0
26354,8397,1486,4,94.38
26355,219,1854,1,161.46
26356,6968,372,4,412.01
26357,3295,245,1,373.49
26358,976,1491,2,329.07
