delivery_id,order_id,partner_id,delivery_time,delivery_date
7324,5588,356,21:10:38,2023-04-14
7325,5934,254,11:42:47,2023-02-23
7326,9341,478,22:11:20,2023-03-02
7327,7760,215,01:53:55,2024-09-18
7328,9052,466,23:00:20,2024-10-15
7329,2079,254,02:38:37,2024-03-23
7330,9754,10,23:36:16,2024-10-17
7331,3519,52,02:53:19,2023-04-16
7332,7556,184,03:14:24,2023-06-30
7333,7795,407,23:31:53,2024-03-25
7334,9197,313,04:40:00,2024-02-27
7335,9760,91,04:19:41,2024-08-08
7336,795,397,07:08:18,2024-10-19
7337,1510,214,12:10:38,2023-12-20
7338,6860,149,06:57:09,2024-05-26
7339,1436,355,17:15:58,2024-02-06
7340,2115,186,03:36:31,2023-11-22
7341,1297,135,08:21:51,2023-02-23
7342,5984,302,23:02:43,2023-08-03
7343,9113,32,04:14:14,2024-06-24
7344,3091,361,21:04:49,2024-06-25
7345,2034,102,02:59:35,2023-12-24
7346,2964,400,08:43:16,2023-08-17
7347,9206,83,12:13:04,2024-11-09
7348,8470,206,09:10:03,2023-02-27
7349,9550,313,07:57:21,2023-12-22
7350,9560,181,00:20:33,2023-11-15
7351,6317,295,20:41:50,2024-09-03
7352,1312,78,20:35:36,2023-04-13
7353,2904,241,00:42:28,2023-09-01
7354,962,132,23:47:12,2023-07-08
7355,7510,306,13:17:04,2023-05-10
7356,9825,152,21:12:45,2023-07-20
7357,2482,304,02:53:02,2023-02-17
7358,1327,375,02:37:59,2023-09-04
7359,8762,476,16:59:41,2024-03-31
7360,8700,191,05:04:20,2023-01-24
7361,1322,239,12:18:37,2023-05-08
7362,6794,500,01:52:29,2024-08-21
7363,1601,74,11:54:03,2024-03-30
7364,4137,386,20:47:11,2023-06-11
7365,5041,448,14:15:55,2024-10-15
7366,9406,248,13:11:43,2024-05-08
7367,1378,58,17:09:59,2023-08-27
7368,8755,34,01:15:34,2024-02-10
7369,9102,288,11:04:44,2023-03-18
7370,7647,178,09:34:01,2023-07-03
7371,3779,405,23:49:49,2023-10-27
7372,7942,198,04:43:31,2024-05-26
7373,5430,354,09:17:59,2023-01-20
7374,7503,316,01:27:49,2024-12-26
7375,8381,351,07:04:25,2023-05-21
7376,1662,116,19:38:54,2024-09-06
7377,744,67,08:53:44,2024-10-06
7378,229,487,04:33:01,2023-01-17
7379,799,289,06:17:40,2024-04-26
7380,373,367,19:50:12,2023-04-13
7381,9662,25,20:23:53,2024-05-06
7382,6080,498,21:19:28,2023-05-11
7383,2172,324,06:06:31,2023-10-28
7384,9672,354,04:51:36,2024-07-17
7385,5627,302,15:51:08,2023-07-06
7386,7353,86,10:10:09,2024-09-19
7387,2784,124,20:59:23,2024-08-03
7388,2065,192,13:34:15,2024-08-12
7389,26,251,14:04:40,2023-07-11
7390,9904,279,22:45:42,2023-10-22
7391,6723,307,12:25:22,2024-08-15
7392,2745,256,11:27:55,2024-04-29
7393,9750,391,19:03:33,2023-02-19
7394,6146,105,23:04:00,2023-03-05
7395,9028,455,11:35:09,2024-06-09
7396,171,234,11:18:54,2024-07-07
7397,5660,89,20:23:37,2023-07-08
7398,9864,57,08:29:08,2024-12-27
7399,2483,382,17:03:14,2023-08-25
7400,8229,132,12:59:17,2023-12-27
7401,307,449,00:47:30,2024-02-07
7402,3211,486,08:57:57,2023-08-29
7403,957,106,21:09:35,2024-02-07
7404,2554,146,07:53:40,2024-07-02
7405,1187,190,12:00:33,2023-01-04
7406,5724,480,19:36:24,2023-06-11
7407,2880,109,06:21:17,2023-03-08
7408,9139,120,10:08:50,2024-05-09
7409,8050,169,08:17:14,2024-04-14
7410,8939,3,07:13:24,2023-05-22
7411,8412,345,13:37:55,2024-10-30
7412,9557,10,04:57:26,2024-06-17
7413,8434,431,14:07:10,2024-11-07
7414,2587,50,08:18:47,2023-03-30
7415,9580,15,12:04:18,2023-03-28
7416,8460,297,09:54:42,2023-06-22
7417,5632,343,20:49:19,2023-09-02
7418,2508,434,07:28:38,2023-05-11
7419,6454,58,07:46:30,2023-01-01
7420,3754,167,12:37:10,2024-04-11
7421,1917,315,08:01:44,2023-08-29
7422,4866,168,13:33:41,2024-07-23
7423,8504,246,09:01:26,2024-07-31
7424,3041,143,15:13:39,2023-07-01
7425,8233,28,21:37:50,2023-11-07
7426,3647,340,20:12:53,2024-10-27
7427,7462,217,02:57:43,2024-05-01
7428,1712,278,06:15:06,2024-03-14
7429,9022,167,16:26:09,2024-04-01
7430,5941,142,07:24:55,2024-07-05
7431,2414,417,08:45:58,2023-12-26
7432,882,445,00:38:45,2023-05-28
7433,6141,278,14:25:19,2023-10-31
7434,726,496,12:25:34,2024-01-05
7435,1763,182,23:53:29,2024-02-13
7436,6231,288,07:44:56,2024-07-26
7437,2726,29,18:53:54,2023-09-12
7438,816,384,06:14:32,2024-06-17
7439,4567,486,11:44:42,2024-04-28
7440,7163,55,07:44:20,2024-08-18
7441,7843,165,13:56:25,2023-12-10
7442,6104,119,23:52:05,2023-05-26
7443,6259,390,16:31:07,2023-05-11
7444,3602,325,05:12:11,2023-04-19
7445,4639,103,03:13:32,2024-04-22
7446,1592,424,23:24:03,2023-01-10
7447,9101,185,21:20:58,2024-08-04
7448,9564,237,09:53:30,2024-11-18
7449,894,142,14:20:54,2023-12-24
7450,1679,453,13:03:55,2023-09-27
7451,429,369,00:20:25,2023-04-16
7452,7224,310,05:37:31,2024-06-26
7453,745,95,18:21:58,2023-08-27
7454,8458,324,22:34:45,2023-07-03
7455,1336,454,10:08:46,2023-05-18
7456,7532,372,07:00:49,2024-02-28
7457,2646,182,14:14:17,2023-06-21
7458,8702,458,13:37:00,2024-09-05
7459,6989,144,12:36:29,2024-04-04
7460,5764,21,17:18:09,2024-06-07
7461,8732,206,15:39:30,2024-08-31
7462,5433,176,04:16:21,2023-09-14
7463,1816,344,03:51:36,2023-12-20
7464,1941,291,23:12:09,2023-04-27
7465,2402,441,13:14:55,2024-10-05
7466,5076,205,11:14:29,2024-08-09
7467,2948,282,04:33:12,2023-05-10
7468,528,13,20:15:33,2023-07-07
7469,7245,451,06:28:00,2024-01-15
7470,7232,229,02:34:59,2024-01-23
7471,7385,280,23:46:44,2024-08-15
7472,3880,478,06:23:50,2024-05-28
7473,1842,148,23:24:14,2023-07-06
7474,5463,350,19:28:51,2024-06-19
7475,4064,488,12:53:37,2023-08-22
7476,6384,151,14:15:25,2024-05-16
7477,6653,313,13:37:11,2024-02-24
7478,2694,129,22:01:40,2023-01-25
7479,8919,300,18:45:38,2023-12-04
7480,3789,171,11:56:40,2024-07-24
7481,8492,483,13:06:40,2023-05-12
7482,594,37,13:08:30,2024-12-02
7483,2507,128,20:37:11,2024-08-30
7484,6080,272,09:32:26,2024-10-17
7485,6036,81,23:53:52,2023-01-22
7486,5784,259,08:20:55,2023-09-30
7487,7627,245,20:52:10,2023-11-04
7488,4427,323,09:01:19,2024-02-01
7489,4444,391,11:22:16,2024-11-30
7490,8501,500,12:33:20,2024-08-16
7491,2517,376,00:51:46,2023-11-30
7492,4482,418,12:30:19,2024-08-03
7493,5089,177,21:22:22,2023-12-02
7494,8576,83,03:24:39,2024-09-20
7495,6973,56,02:48:27,2024-09-24
7496,2800,18,10:16:02,2024-12-01
7497,2998,417,07:00:48,2023-12-06
7498,7264,17,07:19:09,2023-12-26
7499,1027,326,01:33:06,2024-10-18
7500,1320,193,01:37:55,2024-09-01
7501,7266,305,15:40:27,2023-01-28
7502,9671,233,13:42:20,2023-07-03
7503,8056,344,07:15:54,2023-11-30
7504,7362,66,10:26:51,2024-07-01
7505,5352,130,02:52:12,2024-05-30
7506,3145,101,09:56:54,2024-09-11
7507,9157,322,17:58:20,2023-07-24
7508,1204,375,20:46:46,2023-03-10
7509,4196,78,09:53:37,2024-11-07
7510,1427,66,23:30:28,2023-11-25
7511,8786,173,22:44:20,2024-10-07
7512,3905,213,08:13:25,2024-07-11
7513,3854,210,00:26:32,2023-12-27
7514,675,192,09:25:38,2023-04-01
7515,9208,386,12:12:12,2023-04-11
7516,6977,193,07:57:03,2023-06-24
7517,5069,62,02:40:21,2023-07-06
7518,3075,61,14:11:55,2023-09-17
7519,4232,437,10:04:10,2024-03-11
7520,8969,401,00:04:56,2023-05-24
7521,7645,60,11:45:41,2023-07-14
7522,2106,59,03:03:08,2023-11-29
7523,4884,177,10:43:26,2023-01-30
7524,3745,311,13:57:00,2024-07-26
7525,7436,86,20:33:53,2023-10-05
7526,35,368,20:45:35,2023-02-24
7527,2591,319,00:23:56,2024-10-15
7528,6220,413,00:47:10,2024-07-10
7529,1599,190,18:02:11,2024-01-30
7530,9352,52,12:41:42,2024-05-05
7531,8765,354,09:09:48,2023-02-09
7532,4029,495,18:19:37,2024-08-14
7533,9383,332,02:51:13,2024-10-14
7534,3429,204,08:36:33,2023-07-02
7535,4143,68,22:26:07,2024-04-26
7536,2036,150,11:54:09,2023-03-17
7537,9019,1,02:53:50,2023-06-10
7538,1115,474,05:31:41,2023-02-26
7539,2043,370,12:12:26,2023-12-10
7540,3638,151,03:19:45,2024-06-17
7541,4956,289,12:52:47,2024-01-26
7542,6615,35,15:54:05,2024-07-29
7543,1540,317,20:42:29,2023-01-12
7544,7577,264,07:57:43,2024-03-23
7545,806,131,08:53:09,2023-12-08
7546,2635,95,02:35:26,2023-06-06
7547,2363,23,02:33:29,2024-02-28
7548,2285,115,23:08:19,2024-01-03
7549,5487,404,19:30:35,2024-07-09
7550,6649,315,07:58:12,2024-03-24
7551,6360,484,19:38:47,2024-10-14
7552,8611,415,16:38:16,2024-02-21
7553,6802,106,07:20:59,2024-01-01
7554,1730,482,23:37:49,2024-09-09
7555,1653,4,22:13:05,2023-11-24
7556,3898,131,01:42:42,2023-03-25
7557,5025,322,04:23:31,2024-04-30
7558,8217,463,05:54:14,2023-06-18
7559,6381,394,03:46:18,2023-08-19
7560,7156,18,04:22:27,2023-05-08
7561,1079,131,10:36:20,2023-04-17
7562,9574,374,10:52:55,2024-12-15
7563,3716,344,16:04:49,2024-10-20
7564,3143,262,14:02:49,2023-12-29
7565,9507,485,22:31:40,2023-11-03
7566,8740,203,06:55:05,2023-03-16
7567,1062,151,16:17:53,2024-07-10
7568,3911,384,04:32:35,2024-12-04
7569,2051,219,22:41:46,2023-04-12
7570,7339,396,17:50:23,2024-01-26
7571,4443,188,14:25:50,2024-11-25
7572,3247,37,12:07:38,2024-06-11
7573,6391,321,12:29:26,2024-05-28
7574,7105,184,09:03:11,2023-10-19
7575,5187,172,08:19:28,2023-07-29
7576,3954,358,09:32:26,2023-06-08
7577,8837,289,11:39:09,2024-07-15
7578,5526,455,15:02:03,2024-07-14
7579,747,97,19:52:23,2024-11-22
7580,8177,350,03:56:42,2023-11-02
7581,4759,384,04:59:04,2023-05-15
7582,9729,441,01:34:36,2023-09-14
7583,6383,378,10:53:19,2023-01-05
7584,4306,470,17:46:32,2024-05-13
7585,326,448,21:26:32,2024-04-25
7586,653,300,04:09:00,2023-08-22
7587,7779,350,02:42:29,2024-07-20
7588,955,266,22:35:47,2024-12-27
7589,8436,179,06:01:15,2024-07-07
7590,6019,23,08:16:11,2024-08-17
7591,6780,472,03:50:37,2023-08-24
7592,4223,79,02:37:52,2024-08-23
7593,7857,436,07:11:00,2024-11-09
7594,4413,83,23:58:16,2024-05-18
7595,2844,251,04:56:44,2023-09-03
7596,9565,340,20:51:35,2023-07-14
7597,8826,112,15:32:51,2024-04-15
7598,5757,396,02:58:07,2024-12-17
7599,5431,20,06:50:27,2023-05-11
7600,7816,275,16:44:53,2023-08-28
7601,2985,161,03:25:17,2023-01-13
7602,7117,221,17:05:14,2023-03-07
7603,9768,98,23:10:28,2024-10-11
7604,9409,422,14:13:57,2024-05-22
7605,9126,125,22:50:37,2023-12-13
7606,1114,482,17:00:13,2023-06-14
7607,5080,155,08:30:47,2024-04-07
7608,4317,241,00:10:16,2024-04-13
7609,5206,340,03:31:48,2024-11-13
7610,3079,353,14:24:35,2024-05-17
7611,2531,205,14:57:48,2023-02-16
7612,4800,193,03:10:05,2024-09-09
7613,7816,327,06:48:30,2024-01-26
7614,9321,94,13:22:03,2023-08-20
7615,7620,153,10:53:05,2024-01-19
7616,7013,248,06:06:44,2023-12-22
7617,3075,148,11:31:01,2024-06-02
7618,658,369,14:01:01,2023-01-30
7619,7436,460,05:21:56,2024-02-13
7620,2195,499,16:34:49,2023-09-27
7621,9357,252,19:31:25,2024-03-29
7622,8465,312,03:16:22,2023-06-11
7623,3364,57,07:25:41,2024-04-08
7624,9074,172,00:27:12,2024-07-15
7625,6224,170,07:37:00,2024-12-24
7626,8328,88,20:39:04,2024-02-27
7627,5023,473,09:46:02,2024-05-16
7628,3378,410,06:29:27,2024-03-24
7629,2858,427,15:50:41,2023-07-10
7630,2843,117,13:36:32,2024-07-18
7631,3607,178,11:55:27,2023-10-23
7632,6097,472,03:30:44,2023-12-07
7633,1340,149,20:50:07,2023-01-08
7634,9391,255,09:50:08,2024-05-15
7635,6597,231,03:51:08,2023-10-30
7636,1062,484,05:42:40,2023-02-11
7637,3504,22,01:08:21,2023-06-12
7638,4986,350,12:38:16,2023-02-03
7639,1565,50,17:18:47,2023-11-28
7640,4285,461,17:54:27,2024-09-26
7641,4048,81,11:41:38,2024-08-25
7642,3992,47,23:37:48,2023-04-15
7643,5002,130,02:25:31,2024-12-12
7644,4317,329,19:27:19,2024-06-05
7645,5449,131,16:47:17,2023-03-27
7646,9219,7,23:37:06,2024-09-22
7647,1727,131,19:18:15,2023-03-07
7648,4294,188,15:02:39,2024-12-31
7649,4360,89,19:02:00,2023-06-21
7650,7555,275,06:28:40,2024-01-09
7651,3196,152,02:46:10,2024-11-11
7652,4634,214,18:16:45,2023-04-18
7653,4175,286,08:19:08,2023-03-12
7654,9499,231,21:16:46,2023-09-27
7655,8688,74,12:11:24,2024-01-11
7656,9304,373,15:08:22,2024-07-12
7657,7580,300,15:46:19,2023-04-25
7658,6705,5,17:16:32,2023-02-17
7659,9935,166,03:23:42,2023-02-03
7660,2776,350,04:10:49,2023-05-07
7661,8473,39,04:46:16,2024-08-13
7662,8999,298,11:18:28,2023-03-06
7663,3922,303,05:12:03,2024-07-20
7664,6974,18,05:11:53,2023-06-21
7665,2358,67,07:00:16,2024-11-25
7666,9435,299,10:25:00,2024-02-11
7667,5802,44,13:31:26,2024-03-12
7668,7728,423,13:21:26,2024-05-05
7669,637,211,07:15:35,2023-06-20
7670,8334,60,19:01:33,2024-02-12
7671,9140,16,08:39:53,2023-01-13
7672,6026,245,19:57:47,2024-07-19
7673,9366,377,09:35:30,2024-11-16
7674,6637,63,15:44:22,2023-07-19
7675,6118,120,13:26:46,2023-12-30
7676,6006,443,06:35:57,2024-08-24
7677,9540,152,00:21:38,2023-02-03
7678,1382,375,08:35:00,2024-11-13
7679,2659,465,11:58:58,2023-02-01
7680,4907,276,09:34:43,2023-12-12
7681,6290,408,08:49:28,2024-09-14
7682,9468,46,19:11:11,2023-12-01
7683,9289,220,14:36:30,2024-03-25
7684,5671,467,03:12:37,2024-04-15
7685,6274,215,19:55:15,2023-10-18
7686,3306,483,20:12:28,2024-02-01
7687,2407,272,20:11:55,2024-10-31
7688,6223,239,19:02:54,2023-06-02
7689,5940,418,11:57:20,2023-09-22
7690,8048,444,13:18:10,2024-04-21
7691,6890,161,00:49:44,2024-09-16
7692,9180,223,12:05:42,2023-10-04
7693,9214,427,01:24:28,2024-03-10
7694,1114,139,16:58:45,2024-08-07
7695,2585,216,10:51:39,2023-03-24
7696,8438,328,15:22:23,2024-08-21
7697,9848,264,15:38:46,2023-09-18
7698,8317,245,00:18:59,2024-03-09
7699,6917,221,18:57:03,2023-10-25
7700,6830,94,08:05:27,2024-03-11
7701,5572,271,19:03:10,2023-10-28
7702,8555,311,06:18:13,2024-04-11
7703,5496,155,15:31:44,2024-03-03
7704,4404,241,06:08:38,2023-05-02
7705,7149,18,22:17:33,2024-01-01
7706,1251,311,23:44:41,2023-03-11
7707,7935,305,05:33:59,2023-12-11
7708,5337,10,01:39:01,2023-05-31
7709,6285,156,16:28:51,2024-06-16
7710,7084,446,00:29:23,2023-05-18
7711,7435,58,15:13:23,2024-01-20
7712,5587,51,09:45:48,2024-10-18
7713,5756,326,20:08:08,2023-02-28
7714,6179,397,14:42:59,2024-12-24
7715,4186,397,17:07:23,2023-03-21
7716,5481,114,11:49:29,2023-08-24
7717,8929,390,10:43:06,2024-04-12
7718,9308,320,04:45:15,2023-10-19
7719,1108,314,06:38:22,2023-08-13
7720,1538,51,04:05:45,2024-02-04
7721,9748,286,07:44:05,2023-04-25
7722,169,154,20:38:17,2024-07-25
7723,3333,42,17:11:21,2023-05-03
7724,394,386,14:05:43,2024-04-22
7725,2081,283,12:08:02,2024-01-08
7726,294,157,17:53:58,2023-11-13
7727,5878,337,10:37:28,2024-02-04
7728,9322,220,12:00:40,2024-03-15
7729,9728,30,20:03:28,2023-03-07
7730,3281,27,13:29:56,2024-12-27
7731,90,284,21:23:01,2023-10-26
7732,1761,347,10:24:05,2024-09-07
7733,7163,362,02:50:34,2024-05-26
7734,7690,362,02:32:10,2023-03-30
7735,5593,15,12:40:21,2024-10-15
7736,6720,144,11:24:47,2023-05-30
7737,170,330,12:13:00,2024-11-10
7738,3274,432,09:22:43,2023-06-20
7739,3934,122,16:32:37,2023-12-03
7740,8882,123,13:50:21,2023-01-08
7741,5871,233,13:09:27,2024-04-11
7742,2012,44,19:06:10,2023-11-23
7743,4116,364,20:59:14,2024-06-15
7744,8379,14,04:14:24,2023-11-12
7745,8531,226,06:11:03,2024-03-29
7746,1433,139,01:47:26,2023-02-11
7747,8273,101,22:52:08,2024-12-27
7748,3114,345,09:38:03,2023-08-02
7749,6590,281,21:30:01,2024-11-07
7750,5883,248,17:27:09,2024-12-10
7751,2330,463,00:43:41,2023-08-13
7752,311,224,22:26:33,2024-12-20
7753,2595,132,03:19:38,2023-11-10
7754,7855,467,20:03:39,2024-07-11
7755,9033,227,07:50:32,2023-03-24
7756,7439,6,11:03:26,2024-09-17
7757,4103,117,15:26:44,2024-06-02
7758,7541,238,06:08:24,2023-01-19
7759,2383,281,05:22:57,2023-08-08
7760,4622,97,07:49:45,2023-11-13
7761,6567,36,15:24:13,2024-02-01
7762,9665,111,20:24:25,2024-09-27
7763,1677,419,09:25:38,2023-10-16
7764,4364,394,14:49:40,2024-11-17
7765,600,325,13:37:38,2024-03-26
7766,5385,198,04:47:38,2023-02-06
7767,7581,130,14:23:01,2024-03-05
7768,6135,325,21:00:24,2023-02-07
7769,726,84,00:44:20,2023-08-10
7770,6789,346,01:48:15,2023-02-17
7771,3174,8,19:06:11,2024-08-29
7772,2108,325,14:36:58,2023-12-05
7773,766,383,11:29:01,2024-07-22
7774,4637,314,16:02:15,2023-01-08
7775,2516,241,05:57:51,2023-09-25
7776,3811,407,20:56:13,2024-12-12
7777,2728,132,21:35:31,2023-08-04
7778,8994,221,03:02:23,2024-04-23
7779,8186,114,23:14:24,2023-02-26
7780,5044,455,20:18:33,2024-04-25
7781,8384,155,23:29:08,2023-06-12
7782,8880,37,20:14:56,2023-04-30
7783,865,298,22:32:47,2023-09-02
7784,3351,72,02:49:02,2023-12-05
7785,962,408,04:14:15,2023-05-11
7786,4458,170,06:51:00,2023-08-01
7787,2013,336,15:15:27,2024-12-07
7788,5516,362,01:46:52,2024-10-29
7789,8760,446,17:19:54,2023-04-22
7790,2710,482,10:23:55,2023-12-17
7791,2246,139,15:22:57,2023-08-22
7792,4710,43,23:38:44,2023-09-07
7793,7665,262,08:58:23,2023-11-01
7794,6910,202,07:19:00,2023-01-09
7795,6350,446,18:04:45,2024-11-23
7796,9774,392,23:59:48,2024-06-29
7797,844,199,22:00:59,2024-07-28
7798,6040,238,17:41:55,2023-08-31
7799,7150,368,21:44:40,2024-02-09
7800,6255,495,22:04:02,2024-03-19
7801,1494,296,21:43:24,2024-04-12
7802,1402,137,00:11:08,2024-06-27
7803,7516,300,14:58:10,2024-03-30
7804,9454,144,02:16:00,2024-12-30
7805,8675,248,19:29:38,2024-12-23
7806,2218,409,10:03:23,2023-04-28
7807,7693,302,02:58:30,2024-11-09
7808,9945,431,04:26:29,2023-12-16
7809,481,443,01:40:07,2023-07-29
7810,6829,203,09:48:10,2024-06-28
7811,7941,460,18:42:17,2024-03-07
7812,7383,52,09:54:29,2023-01-02
7813,5402,280,16:59:24,2024-03-30
7814,9802,459,01:05:41,2024-04-01
7815,8999,300,10:48:24,2023-07-28
7816,8559,310,09:36:57,2024-02-05
7817,4293,485,09:40:02,2024-07-02
7818,2997,496,05:08:58,2023-12-10
7819,1287,284,22:35:56,2024-12-20
7820,5390,224,16:10:41,2023-02-25
7821,9813,84,01:14:18,2024-05-07
7822,9938,43,05:12:47,2024-12-27
7823,2361,48,16:05:14,2024-05-13
7824,4053,6,15:57:37,2023-10-24
7825,513,352,16:57:58,2023-07-22
7826,4918,362,04:05:48,2023-12-26
7827,1614,481,23:49:58,2024-08-10
7828,2769,122,19:47:47,2023-09-12
7829,164,413,07:10:04,2024-04-06
7830,7657,364,01:59:58,2024-04-08
7831,8860,437,19:52:01,2023-03-18
7832,4095,307,07:34:11,2023-10-07
7833,2144,297,06:12:41,2024-08-14
7834,1023,425,22:56:49,2023-07-11
7835,2955,209,09:43:56,2024-07-05
7836,7360,281,21:37:41,2024-02-18
7837,7881,484,14:43:22,2024-04-19
7838,2821,288,22:06:55,2023-06-04
7839,6033,68,06:56:49,2023-02-23
7840,2890,380,05:29:17,2023-04-13
7841,6049,311,06:22:00,2023-03-01
7842,85,47,09:39:19,2023-05-13
7843,1076,120,08:51:53,2024-05-18
7844,9666,468,19:24:16,2024-02-14
7845,7867,193,04:05:51,2023-08-20
7846,5935,248,14:56:14,2024-06-10
7847,1628,434,14:28:36,2024-12-15
7848,5718,364,02:44:59,2023-03-22
7849,2017,342,21:33:09,2023-12-24
7850,8578,218,11:44:42,2023-06-23
7851,7970,129,17:17:29,2024-07-21
7852,2986,200,23:58:52,2023-09-22
7853,9516,295,17:37:46,2023-04-10
7854,8358,147,09:49:14,2023-04-01
7855,3082,500,16:38:42,2024-08-11
7856,1509,76,22:37:19,2024-08-02
7857,7737,311,21:34:38,2023-11-19
7858,2989,44,17:19:56,2024-04-15
7859,6800,388,01:52:47,2024-06-20
7860,730,196,01:22:12,2023-04-05
7861,7611,374,06:33:31,2023-04-23
7862,9400,90,19:04:59,2023-10-12
7863,5602,319,15:27:10,2024-05-09
7864,4183,321,15:39:03,2023-04-29
7865,6137,348,22:32:29,2024-10-29
7866,5555,437,10:54:23,2024-07-08
7867,2997,164,20:55:58,2024-10-25
7868,9884,464,16:53:55,2024-02-19
7869,3,375,16:04:22,2023-05-25
7870,9184,288,11:41:48,2024-11-28
7871,6566,139,03:40:18,2024-12-24
7872,7590,278,13:21:45,2024-03-26
7873,181,124,19:50:16,2023-11-16
7874,83,147,22:35:14,2023-12-01
7875,4788,91,04:03:05,2024-04-27
7876,2266,145,22:39:58,2024-08-11
7877,9062,43,01:56:56,2023-03-20
7878,5290,211,18:46:37,2023-04-30
7879,7751,384,01:39:42,2023-11-23
7880,2572,5,06:11:20,2024-05-07
7881,3594,433,14:27:15,2023-03-19
7882,8068,239,05:53:16,2024-06-10
7883,3698,19,21:18:30,2023-02-01
7884,8961,437,13:04:18,2024-03-25
7885,4222,339,16:29:43,2024-09-26
7886,646,176,02:06:04,2023-04-10
7887,9254,390,10:26:51,2023-12-02
7888,7817,376,06:23:13,2023-09-23
7889,2343,213,01:55:03,2024-01-19
7890,485,178,23:32:22,2023-10-26
7891,6047,487,21:49:29,2023-09-25
7892,6520,496,07:15:21,2024-02-18
7893,8841,362,08:32:06,2023-09-21
7894,8657,467,05:48:23,2024-10-15
7895,4727,184,03:01:10,2023-12-23
7896,5788,222,00:49:45,2023-05-23
7897,9719,37,02:44:17,2023-06-23
7898,9087,180,08:33:30,2024-01-20
7899,8687,14,03:06:05,2024-04-02
7900,7839,440,17:56:51,2023-10-17
7901,790,422,20:06:04,2023-01-17
7902,902,453,02:37:54,2023-04-20
7903,355,359,01:00:55,2023-11-28
7904,110,68,06:32:00,2024-01-16
7905,2874,498,10:07:48,2024-12-04
7906,6654,137,19:59:18,2024-04-02
7907,5431,34,12:05:32,2024-02-23
7908,6946,352,14:15:49,2023-11-21
7909,9846,295,13:44:20,2024-09-13
7910,9029,143,02:18:02,2024-05-27
7911,7318,346,00:06:00,2024-10-30
7912,6434,451,06:47:41,2023-03-26
7913,3393,462,04:55:21,2024-03-13
7914,3303,40,06:20:24,2024-05-06
7915,88,117,01:41:05,2023-04-24
7916,57,45,03:02:59,2023-08-09
7917,7255,333,10:46:58,2023-01-14
7918,5496,85,15:06:11,2023-12-18
7919,3464,400,05:41:00,2024-09-15
7920,4687,277,12:42:23,2024-01-25
7921,8787,223,15:53:24,2023-02-20
7922,426,96,15:38:33,2023-04-09
7923,4590,437,19:26:42,2023-06-19
7924,3351,490,01:46:31,2024-05-17
7925,2312,365,23:25:10,2024-10-03
7926,4547,351,18:55:31,2024-10-29
7927,1309,158,12:32:39,2023-05-04
7928,7261,130,04:34:46,2024-04-05
7929,8947,382,13:37:29,2024-05-20
7930,1881,93,06:13:27,2024-01-11
7931,8744,284,11:43:07,2024-10-30
7932,6065,464,10:40:24,2024-12-01
7933,6905,204,01:03:30,2023-09-05
7934,2730,365,08:47:27,2024-01-07
7935,8518,427,02:44:41,2024-05-23
7936,8856,452,20:52:58,2024-03-18
7937,3220,342,17:07:17,2023-01-02
7938,2763,17,15:13:52,2023-07-07
7939,2361,437,22:06:31,2024-09-21
7940,9448,139,12:17:53,2024-03-15
7941,17,366,01:02:39,2024-06-28
7942,201,279,12:42:04,2023-06-02
7943,9612,395,05:21:27,2023-05-11
7944,9637,297,01:54:35,2024-01-05
7945,9469,132,05:25:28,2024-05-04
7946,7821,334,07:48:15,2024-01-02
7947,8239,53,03:43:36,2024-04-18
7948,6184,182,09:17:37,2024-06-11
7949,7203,207,00:42:42,2023-07-29
7950,5226,99,14:10:55,2024-12-15
7951,3893,243,01:13:46,2024-03-21
7952,2944,352,11:37:21,2023-11-23
7953,9704,317,04:19:04,2024-09-11
7954,8601,454,01:51:22,2023-09-03
7955,7544,95,12:46:41,2023-03-22
7956,7597,287,00:50:01,2023-11-01
7957,8736,86,12:33:27,2023-07-17
7958,8620,376,01:13:59,2023-07-30
7959,2584,412,05:14:17,2023-02-08
7960,7992,300,03:27:34,2024-08-26
7961,1312,203,23:23:37,2024-05-07
7962,3365,359,12:08:27,2023-07-18
7963,5819,19,20:51:49,2024-08-25
7964,5746,303,06:15:42,2024-03-06
7965,8301,416,02:26:42,2023-10-10
7966,4054,63,05:37:11,2024-08-04
7967,751,17,13:43:28,2024-02-15
7968,6041,387,20:18:59,2023-10-22
7969,6988,258,03:20:43,2024-09-22
7970,496,128,19:32:12,2023-08-04
7971,297,218,11:54:39,2024-05-11
7972,2412,473,14:58:13,2023-11-06
7973,9754,408,07:05:15,2024-04-02
7974,8290,464,10:59:55,2023-08-21
7975,4338,372,09:26:44,2024-03-13
7976,9097,72,21:06:09,2023-10-02
7977,3148,80,17:31:42,2023-09-05
7978,5919,121,03:46:03,2024-04-05
7979,8539,361,06:39:01,2024-04-03
7980,2595,164,10:53:01,2024-12-25
7981,3737,7,15:15:07,2023-04-10
7982,1022,374,21:31:28,2023-03-17
7983,7784,496,15:15:13,2023-02-27
7984,2246,319,13:16:30,2023-09-16
7985,8020,157,15:36:31,2023-02-21
7986,2420,228,00:37:02,2023-06-10
7987,2482,439,09:13:37,2023-06-13
7988,4620,334,04:24:08,2023-10-02
7989,4071,11,04:36:04,2023-02-20
7990,8930,104,22:59:18,2023-11-27
7991,5739,21,04:17:18,2023-11-06
