order_id,customer_id,restaurant_id,order_date,status,total_amount,payment_method
7051,791,124,2023-05-10,Delivered,1662.14,Cash
7052,120,148,2024-07-16,Delivered,1179.98,Cash
7053,690,360,2023-07-20,Pending,137.85,Credit Card
7054,925,390,2024-07-27,Cancelled,871.75,Cash
7055,328,176,2023-04-24,Pending,1231.6,Credit Card
7056,21,318,2023-03-16,Pending,182.77,UPI
7057,217,336,2024-05-15,Cancelled,103.1,UPI
7058,635,320,2024-05-21,Cancelled,1018.17,UPI
7059,940,473,2024-08-29,Delivered,1650.56,UPI
7060,641,343,2024-11-25,Cancelled,1720.61,UPI
7061,432,184,2024-06-07,Pending,1770.34,UPI
7062,251,405,2024-07-04,Pending,652.62,Cash
7063,619,72,2023-05-13,Delivered,1318.27,Credit Card
7064,837,105,2023-10-21,Delivered,464.32,Credit Card
7065,345,221,2023-05-16,Delivered,392.35,Cash
7066,683,254,2023-01-26,Pending,1988.13,Cash
7067,952,23,2023-06-03,Cancelled,1271.07,Credit Card
7068,395,261,2024-06-21,Pending,1215.41,Cash
7069,770,77,2023-03-11,Delivered,604.59,UPI
7070,392,481,2023-02-11,Cancelled,1925.21,Cash
7071,929,343,2023-04-24,Cancelled,689.0,UPI
7072,540,312,2024-06-24,Cancelled,1649.83,Cash
7073,752,227,2024-04-06,Cancelled,345.38,Cash
7074,470,39,2024-04-18,Cancelled,577.47,UPI
7075,384,160,2023-04-27,Pending,1514.89,Credit Card
7076,391,214,2024-07-20,Delivered,293.5,UPI
7077,572,276,2023-10-25,Delivered,1843.58,UPI
7078,656,146,2024-05-31,Cancelled,991.61,Credit Card
7079,114,314,2024-03-04,Pending,1026.62,Credit Card
7080,365,467,2023-04-08,Pending,1401.62,UPI
7081,190,36,2024-11-24,Pending,631.27,UPI
7082,926,48,2023-09-23,Pending,1493.71,Cash
7083,228,184,2024-04-14,Cancelled,1342.63,UPI
7084,937,236,2024-10-11,Delivered,738.94,Credit Card
7085,348,488,2024-04-17,Delivered,1751.3,UPI
7086,473,143,2023-12-19,Delivered,1714.43,UPI
7087,383,111,2024-11-17,Pending,1344.21,Cash
7088,558,431,2023-07-13,Delivered,1850.43,Credit Card
7089,627,479,2023-06-21,Delivered,1745.08,Credit Card
7090,461,72,2023-04-08,Cancelled,1841.0,UPI
7091,214,458,2023-05-16,Pending,278.37,Cash
7092,498,340,2024-07-26,Delivered,1963.29,UPI
7093,760,174,2023-08-25,Delivered,1408.25,Credit Card
7094,571,356,2023-03-04,Delivered,1687.79,Credit Card
7095,937,131,2023-11-13,Delivered,555.41,Credit Card
7096,435,44,2023-02-21,Pending,1100.5,UPI
7097,886,57,2023-07-04,Pending,1196.51,Cash
7098,903,51,2023-12-18,Delivered,473.21,Credit Card
7099,11,468,2024-05-13,Delivered,454.38,Cash
7100,542,85,2024-03-31,Cancelled,1588.64,UPI
7101,645,292,2024-05-20,Pending,1085.45,Cash
7102,539,244,2024-12-28,Cancelled,1367.58,UPI
7103,780,152,2024-06-25,Cancelled,1000.71,Credit Card
7104,561,10,2023-01-14,Cancelled,1752.8,UPI
7105,922,225,2024-05-25,Pending,1849.87,Credit Card
7106,670,353,2024-11-08,Pending,193.42,Credit Card
7107,567,51,2023-06-02,Cancelled,899.87,UPI
7108,812,271,2023-08-30,Pending,1760.73,Credit Card
7109,771,252,2024-10-28,Delivered,294.92,UPI
7110,178,307,2024-08-20,Delivered,569.87,Credit Card
7111,488,430,2023-01-17,Delivered,1433.32,UPI
7112,790,458,2024-10-13,Delivered,1275.61,Cash
7113,902,21,2024-09-07,Pending,169.72,UPI
7114,113,207,2023-03-06,Pending,1038.92,UPI
7115,510,490,2024-05-22,Pending,1028.92,Cash
7116,563,426,2024-02-18,Pending,782.86,Credit Card
7117,516,407,2023-03-05,Cancelled,1373.62,UPI
7118,481,95,2023-03-23,Cancelled,359.69,UPI
7119,685,182,2023-11-21,Pending,896.25,UPI
7120,551,274,2023-09-01,Pending,1749.22,UPI
7121,715,460,2023-07-08,Delivered,1210.71,Cash
7122,299,67,2023-12-01,Cancelled,627.95,UPI
7123,619,17,2024-10-07,Delivered,1751.3,Credit Card
7124,644,120,2024-09-22,Pending,1837.16,Cash
7125,382,474,2023-04-08,Pending,921.45,Credit Card
7126,51,281,2023-08-13,Delivered,469.95,Cash
7127,586,209,2023-12-02,Pending,1442.19,UPI
7128,236,399,2023-07-17,Pending,702.94,UPI
7129,265,45,2024-04-14,Delivered,1929.96,Cash
7130,956,322,2024-12-19,Pending,1887.2,UPI
7131,223,335,2024-03-27,Pending,1004.01,Cash
7132,929,195,2023-10-03,Cancelled,1640.88,UPI
7133,796,234,2023-06-18,Pending,1988.09,Cash
7134,714,333,2024-07-25,Delivered,1639.31,Credit Card
7135,365,146,2023-11-05,Delivered,1964.34,Credit Card
7136,400,154,2023-02-20,Cancelled,681.42,Credit Card
7137,327,122,2023-01-29,Pending,1251.12,Cash
7138,549,411,2024-04-04,Cancelled,1924.05,UPI
7139,23,66,2023-12-04,Pending,170.59,UPI
7140,382,485,2023-11-29,Delivered,517.12,Credit Card
7141,102,461,2023-07-16,Pending,1912.52,Credit Card
7142,500,463,2024-02-15,Delivered,117.0,UPI
7143,183,262,2024-07-16,Pending,926.68,UPI
7144,653,221,2024-01-25,Cancelled,463.09,UPI
7145,978,119,2023-11-05,Delivered,450.3,Credit Card
7146,216,310,2024-11-16,Pending,358.16,Cash
7147,842,84,2023-09-23,Pending,1201.03,UPI
7148,53,372,2024-12-14,Pending,787.38,Credit Card
7149,443,253,2024-11-24,Cancelled,810.76,Credit Card
7150,296,278,2023-04-10,Cancelled,461.55,Cash
7151,569,372,2023-02-22,Cancelled,1418.06,Cash
7152,815,36,2023-10-19,Pending,441.72,Credit Card
7153,243,294,2023-03-27,Pending,1867.41,Credit Card
7154,205,435,2024-06-05,Delivered,890.01,UPI
7155,131,106,2024-06-15,Pending,517.7,Credit Card
7156,25,279,2023-04-16,Cancelled,1555.04,Credit Card
7157,757,473,2024-08-01,Delivered,116.34,Cash
7158,773,429,2024-04-26,Pending,889.29,UPI
7159,698,478,2024-04-14,Cancelled,1254.67,Credit Card
7160,339,416,2024-07-08,Pending,1201.52,UPI
7161,970,322,2023-04-22,Cancelled,539.57,Cash
7162,186,367,2024-05-15,Cancelled,1025.39,UPI
7163,597,88,2024-09-07,Delivered,1488.68,UPI
7164,511,412,2023-09-12,Delivered,1247.2,Cash
7165,669,124,2023-07-13,Delivered,1244.15,Credit Card
7166,255,498,2024-06-14,Pending,1687.17,Credit Card
7167,141,196,2024-06-15,Cancelled,1389.2,UPI
7168,794,162,2024-06-01,Cancelled,976.46,UPI
7169,525,107,2023-01-05,Cancelled,516.49,Cash
7170,236,170,2024-10-16,Pending,1477.23,Credit Card
7171,43,404,2024-11-20,Delivered,1891.67,UPI
7172,903,336,2024-01-15,Delivered,1376.93,Cash
7173,970,493,2023-12-12,Cancelled,1765.94,Credit Card
7174,266,341,2023-01-09,Cancelled,1340.33,UPI
7175,221,368,2023-06-07,Delivered,583.03,UPI
7176,380,79,2023-08-11,Cancelled,1042.9,Cash
7177,274,81,2023-05-26,Delivered,297.05,Cash
7178,483,131,2024-05-17,Cancelled,1926.28,Cash
7179,322,456,2023-05-22,Cancelled,1694.16,Cash
7180,466,405,2024-02-20,Delivered,1869.36,Credit Card
7181,84,336,2024-07-31,Pending,1849.48,Cash
7182,965,107,2024-11-23,Cancelled,588.57,Credit Card
7183,290,192,2023-04-29,Cancelled,1769.7,UPI
7184,406,190,2023-01-21,Pending,581.06,UPI
7185,33,463,2023-05-05,Cancelled,686.88,Cash
7186,673,48,2023-05-17,Cancelled,162.4,Cash
7187,491,139,2023-11-26,Delivered,1582.36,UPI
7188,26,57,2023-10-31,Pending,1389.35,UPI
7189,86,321,2024-06-29,Delivered,1249.91,UPI
7190,797,462,2024-06-04,Cancelled,1406.13,UPI
7191,326,26,2023-11-14,Cancelled,689.73,UPI
7192,58,490,2024-12-22,Cancelled,1986.63,Cash
7193,869,364,2024-10-28,Cancelled,1033.08,UPI
7194,420,57,2023-06-04,Delivered,1614.34,UPI
7195,578,213,2023-03-25,Pending,1267.65,Cash
7196,400,371,2024-09-02,Delivered,1876.15,Cash
7197,306,328,2024-07-30,Cancelled,1851.77,UPI
7198,84,169,2023-05-18,Cancelled,1081.74,Credit Card
7199,80,32,2023-05-26,Pending,620.59,Cash
7200,977,394,2024-06-16,Cancelled,1476.54,Credit Card
7201,11,175,2024-09-19,Cancelled,623.65,UPI
7202,249,47,2024-09-12,Delivered,1987.4,Credit Card
7203,626,97,2024-11-25,Pending,327.33,Cash
7204,63,424,2023-06-02,Cancelled,699.59,UPI
7205,903,131,2023-04-06,Delivered,1427.75,UPI
7206,229,396,2024-02-07,Delivered,1370.48,Cash
7207,648,234,2023-12-14,Pending,505.34,Credit Card
7208,50,19,2023-01-27,Cancelled,1498.21,Cash
7209,292,93,2024-01-26,Delivered,342.81,Credit Card
7210,300,27,2023-03-12,Cancelled,1255.02,Cash
7211,108,273,2023-01-01,Delivered,583.96,UPI
7212,621,466,2024-11-12,Delivered,414.01,Credit Card
7213,148,122,2023-12-25,Cancelled,1948.82,Credit Card
7214,618,121,2024-10-01,Pending,1852.34,Cash
7215,672,169,2024-12-14,Cancelled,909.07,Credit Card
7216,150,463,2023-06-18,Pending,1879.61,Cash
7217,393,498,2023-08-05,Pending,535.94,UPI
7218,529,333,2024-10-04,Delivered,1970.77,Cash
7219,792,322,2023-11-09,Pending,395.79,Credit Card
7220,408,196,2024-07-27,Cancelled,1069.71,Credit Card
7221,718,438,2024-02-04,Delivered,693.98,Cash
7222,11,236,2024-07-03,Cancelled,1902.03,UPI
7223,215,457,2023-07-22,Cancelled,1450.31,UPI
7224,854,232,2024-04-24,Cancelled,601.81,Cash
7225,60,332,2023-07-13,Pending,1479.18,Cash
7226,630,135,2024-06-19,Delivered,989.84,Credit Card
7227,693,81,2024-10-11,Pending,845.95,Credit Card
7228,764,374,2023-10-05,Pending,114.72,Credit Card
7229,629,315,2024-07-13,Pending,593.18,Cash
7230,526,272,2024-11-16,Cancelled,391.8,Cash
7231,639,303,2024-03-21,Pending,1165.41,Credit Card
7232,433,201,2024-11-27,Cancelled,1693.75,Cash
7233,579,265,2024-02-11,Cancelled,1699.13,UPI
7234,108,183,2023-05-15,Pending,701.89,Cash
7235,122,42,2023-08-30,Pending,949.07,Credit Card
7236,658,246,2023-04-29,Delivered,133.49,Credit Card
7237,322,248,2023-11-16,Pending,184.82,UPI
7238,266,76,2024-08-28,Pending,779.24,Cash
7239,251,420,2023-09-25,Delivered,1701.82,UPI
7240,652,97,2024-03-02,Delivered,931.59,UPI
7241,149,170,2023-02-24,Delivered,304.8,Credit Card
7242,907,404,2023-04-01,Pending,1220.28,Credit Card
7243,401,12,2024-10-28,Pending,1301.4,Credit Card
7244,483,348,2023-03-28,Delivered,1889.03,UPI
7245,204,15,2024-07-26,Cancelled,1063.28,UPI
7246,854,369,2024-07-04,Delivered,1518.17,Credit Card
7247,825,319,2023-10-10,Delivered,799.25,UPI
7248,412,17,2024-08-09,Delivered,332.38,Credit Card
7249,15,81,2023-11-08,Pending,454.9,Credit Card
7250,755,364,2024-04-29,Delivered,1793.36,Credit Card
7251,924,481,2023-09-20,Pending,972.87,UPI
7252,487,197,2023-04-25,Pending,1290.79,Credit Card
7253,808,444,2023-08-05,Delivered,1998.62,Cash
7254,106,492,2024-07-17,Delivered,796.35,Cash
7255,160,130,2023-12-17,Cancelled,1638.26,Credit Card
7256,103,420,2023-12-24,Cancelled,477.56,UPI
7257,297,31,2024-08-05,Cancelled,159.42,UPI
7258,324,266,2024-06-06,Cancelled,965.71,Cash
7259,868,465,2023-08-23,Delivered,230.81,Credit Card
7260,542,173,2023-07-17,Delivered,1325.99,Credit Card
7261,219,197,2023-03-05,Pending,1121.09,Cash
7262,151,35,2024-09-18,Cancelled,1077.23,UPI
7263,972,304,2023-03-14,Cancelled,491.16,UPI
7264,751,187,2023-11-23,Pending,1820.32,UPI
7265,137,182,2023-05-30,Delivered,943.25,Credit Card
7266,109,167,2023-06-26,Delivered,1604.19,Credit Card
7267,80,266,2023-01-09,Pending,977.17,Credit Card
7268,520,448,2023-04-22,Cancelled,1659.26,UPI
7269,802,250,2023-03-15,Pending,426.39,UPI
7270,844,5,2023-12-16,Pending,1387.91,Credit Card
7271,910,34,2024-02-10,Delivered,600.03,Cash
7272,71,66,2024-10-09,Cancelled,1133.35,UPI
7273,879,314,2024-08-16,Pending,1311.28,Credit Card
7274,710,205,2024-07-27,Pending,1568.33,UPI
7275,236,486,2023-02-07,Cancelled,1384.83,Credit Card
7276,133,217,2024-06-13,Delivered,119.52,Cash
7277,907,458,2023-12-16,Delivered,681.45,Cash
7278,565,226,2024-04-04,Cancelled,1911.47,Credit Card
7279,357,15,2024-12-26,Cancelled,1419.58,UPI
7280,853,275,2023-09-17,Pending,408.17,UPI
7281,694,216,2024-01-28,Cancelled,757.78,UPI
7282,831,324,2024-06-20,Delivered,1249.82,Cash
7283,182,136,2023-05-29,Pending,970.64,Cash
7284,680,91,2023-04-23,Cancelled,1426.57,UPI
7285,111,227,2024-10-26,Pending,1017.0,UPI
7286,68,149,2023-05-27,Pending,1788.13,Credit Card
7287,496,312,2023-04-29,Cancelled,915.84,UPI
7288,292,491,2023-02-21,Cancelled,1767.89,Cash
7289,693,146,2024-12-06,Cancelled,1968.82,UPI
7290,269,283,2023-02-16,Delivered,318.68,Cash
7291,204,486,2024-11-30,Pending,127.56,Cash
7292,337,408,2023-05-28,Cancelled,1115.42,Credit Card
7293,274,58,2023-03-19,Delivered,142.35,Cash
7294,639,90,2023-08-02,Cancelled,276.52,UPI
7295,746,491,2024-04-30,Cancelled,1614.91,UPI
7296,931,427,2023-10-31,Pending,725.94,Cash
7297,608,161,2024-07-16,Delivered,771.85,Credit Card
7298,469,79,2024-06-28,Pending,877.61,Cash
7299,823,422,2024-01-29,Delivered,1353.81,Cash
7300,459,44,2023-10-07,Pending,769.5,Cash
7301,350,458,2024-08-11,Delivered,748.7,Credit Card
7302,216,443,2024-10-16,Cancelled,1057.61,Credit Card
7303,498,303,2024-10-24,Delivered,612.22,Cash
7304,531,29,2023-10-05,Pending,870.72,UPI
7305,884,334,2023-06-30,Pending,1362.37,Cash
7306,71,394,2023-02-26,Pending,644.77,UPI
7307,233,138,2023-08-07,Cancelled,1465.27,Credit Card
7308,213,151,2023-09-26,Cancelled,1486.62,Credit Card
7309,256,200,2023-01-15,Cancelled,456.5,Cash
7310,402,95,2024-08-07,Cancelled,656.16,UPI
7311,798,412,2023-11-06,Cancelled,831.23,UPI
7312,876,165,2024-01-08,Cancelled,1342.35,Credit Card
7313,102,72,2023-09-07,Pending,245.6,UPI
7314,54,425,2024-07-18,Delivered,1759.11,Cash
7315,587,29,2023-10-07,Pending,1370.1,Cash
7316,468,51,2024-04-22,Delivered,717.86,Cash
7317,584,92,2024-07-19,Delivered,732.2,UPI
7318,768,56,2023-12-25,Cancelled,923.06,UPI
7319,497,224,2024-01-04,Cancelled,660.5,Credit Card
7320,706,246,2024-02-15,Pending,1029.01,Cash
7321,247,259,2023-12-22,Pending,1927.73,UPI
7322,739,433,2023-11-18,Delivered,124.45,Cash
7323,730,305,2023-08-13,Delivered,236.04,Cash
7324,100,142,2023-01-26,Cancelled,235.77,Credit Card
7325,253,88,2024-07-21,Pending,691.79,Cash
7326,393,483,2024-03-18,Delivered,1147.83,UPI
7327,853,416,2024-07-02,Cancelled,980.55,Credit Card
7328,242,445,2024-02-10,Pending,954.76,UPI
7329,579,310,2023-02-07,Delivered,1226.91,Cash
7330,973,445,2024-08-08,Pending,550.81,Credit Card
7331,856,209,2024-11-09,Cancelled,1942.06,Cash
7332,460,299,2023-12-29,Cancelled,943.65,Credit Card
7333,730,130,2024-03-02,Cancelled,448.83,Cash
7334,905,423,2023-03-15,Pending,1903.64,Credit Card
7335,535,468,2023-08-03,Pending,753.73,Credit Card
7336,326,135,2023-07-24,Cancelled,638.37,Cash
7337,679,32,2024-04-15,Pending,673.0,Credit Card
7338,352,130,2023-03-10,Cancelled,691.19,UPI
7339,808,324,2024-02-04,Cancelled,871.71,UPI
7340,584,78,2024-02-06,Pending,1331.21,UPI
7341,236,81,2023-08-20,Delivered,690.7,Cash
7342,595,118,2024-07-02,Cancelled,886.5,UPI
7343,641,165,2024-09-14,Pending,686.93,Cash
7344,833,14,2024-05-30,Cancelled,1480.73,Cash
7345,999,79,2023-11-03,Cancelled,1578.01,Cash
7346,929,403,2023-08-30,Delivered,1216.13,Credit Card
7347,102,104,2024-12-18,Cancelled,1600.28,Credit Card
7348,772,465,2023-01-01,Cancelled,371.89,Credit Card
7349,69,473,2024-05-31,Pending,1486.68,Cash
7350,697,444,2024-10-28,Pending,146.08,Cash
7351,933,230,2024-03-08,Cancelled,383.37,UPI
7352,825,408,2023-11-23,Cancelled,1187.44,Credit Card
7353,513,201,2024-02-29,Pending,989.27,Credit Card
7354,460,127,2023-11-04,Delivered,980.78,UPI
7355,595,480,2024-12-29,Cancelled,451.25,UPI
7356,754,140,2023-11-01,Cancelled,1592.69,UPI
7357,589,239,2023-04-19,Delivered,1682.86,Cash
7358,408,470,2024-07-18,Cancelled,1204.62,Credit Card
7359,137,90,2024-07-28,Pending,288.41,Cash
7360,736,93,2024-04-30,Pending,1103.82,UPI
7361,447,219,2024-02-29,Delivered,1357.1,Cash
7362,990,486,2024-04-12,Delivered,224.84,Credit Card
7363,862,405,2023-08-12,Cancelled,948.42,UPI
7364,634,231,2023-02-18,Cancelled,977.19,Credit Card
7365,560,493,2024-12-21,Delivered,377.46,Credit Card
7366,166,148,2024-12-18,Pending,148.63,UPI
7367,633,43,2024-08-13,Pending,284.49,Cash
7368,477,411,2024-03-10,Cancelled,1809.06,Credit Card
7369,195,426,2023-11-22,Delivered,1857.93,Cash
7370,879,384,2023-03-11,Delivered,980.87,Cash
7371,588,166,2023-11-25,Delivered,1524.13,Cash
7372,565,415,2023-07-08,Cancelled,1175.49,Cash
7373,809,13,2023-03-05,Delivered,768.28,Credit Card
7374,713,290,2023-07-19,Pending,1426.1,UPI
7375,127,247,2023-06-25,Cancelled,1746.1,UPI
7376,405,37,2024-08-14,Delivered,761.51,UPI
7377,901,201,2024-01-29,Pending,1608.78,Credit Card
7378,85,154,2024-02-16,Pending,621.48,Cash
7379,471,294,2023-10-08,Cancelled,889.0,UPI
7380,179,238,2023-12-13,Delivered,785.31,Cash
7381,432,59,2023-05-25,Delivered,1252.6,Credit Card
7382,304,210,2024-02-29,Pending,966.51,UPI
7383,352,7,2024-04-12,Cancelled,402.93,Cash
7384,367,112,2024-11-02,Delivered,1308.56,Cash
7385,306,482,2024-07-08,Pending,794.17,UPI
7386,708,261,2023-12-25,Cancelled,398.36,Cash
7387,17,26,2024-04-24,Cancelled,1762.6,Credit Card
7388,533,324,2023-02-07,Delivered,608.31,UPI
7389,198,487,2024-03-06,Pending,1428.06,UPI
7390,537,325,2023-09-27,Delivered,786.64,Cash
7391,56,423,2023-09-06,Cancelled,1463.41,UPI
7392,539,469,2023-07-31,Pending,1893.16,UPI
7393,574,199,2024-12-06,Cancelled,1080.99,Cash
7394,401,194,2023-08-17,Delivered,757.47,Credit Card
7395,136,466,2023-08-12,Delivered,1018.56,Credit Card
7396,551,83,2023-12-11,Cancelled,1650.91,Credit Card
7397,526,230,2023-10-03,Delivered,1326.05,Credit Card
7398,158,141,2023-03-25,Pending,1049.44,Cash
7399,702,271,2024-02-07,Pending,1889.58,UPI
7400,691,491,2024-03-29,Delivered,1436.07,Cash
7401,955,330,2024-06-13,Delivered,1882.25,Cash
7402,976,222,2024-04-07,Delivered,646.92,Cash
7403,294,212,2023-06-15,Delivered,1338.16,UPI
7404,498,47,2023-07-13,Pending,1311.98,UPI
7405,967,305,2024-04-14,Pending,1646.19,Credit Card
7406,250,371,2024-06-10,Pending,709.71,Cash
7407,964,435,2023-09-13,Cancelled,1426.8,UPI
7408,451,59,2024-11-16,Pending,1885.24,Cash
7409,207,261,2023-08-08,Delivered,559.01,Cash
7410,510,386,2023-04-13,Pending,1691.31,Cash
7411,558,150,2024-06-11,Delivered,1673.87,Credit Card
7412,960,337,2024-06-03,Cancelled,1942.82,Credit Card
7413,227,181,2023-03-22,Pending,679.08,UPI
7414,366,446,2024-12-07,Cancelled,1960.4,Credit Card
7415,7,156,2023-07-23,Delivered,1609.98,Credit Card
7416,936,392,2023-05-15,Pending,1360.34,UPI
7417,181,77,2023-01-23,Delivered,128.55,UPI
7418,289,341,2023-05-17,Cancelled,1417.48,Cash
7419,574,272,2023-04-18,Pending,1295.16,UPI
7420,37,159,2023-02-06,Cancelled,310.09,Cash
7421,640,371,2024-03-29,Cancelled,1311.33,UPI
7422,744,363,2023-11-12,Cancelled,1638.47,Cash
7423,799,367,2023-10-03,Cancelled,1999.73,Credit Card
7424,34,46,2024-04-06,Pending,1396.98,Cash
7425,232,274,2024-07-11,Cancelled,241.86,Credit Card
7426,314,302,2024-10-21,Cancelled,1933.92,UPI
7427,199,159,2023-03-06,Cancelled,1262.75,UPI
7428,574,461,2024-06-29,Pending,579.02,UPI
7429,687,457,2024-09-02,Pending,1021.98,UPI
7430,246,349,2023-06-23,Delivered,631.51,Cash
7431,490,379,2023-11-26,Cancelled,1686.21,Cash
7432,805,411,2024-02-07,Pending,227.97,Cash
7433,604,213,2023-10-29,Cancelled,1603.64,UPI
7434,932,271,2023-01-06,Cancelled,690.36,UPI
7435,190,94,2024-11-22,Delivered,1926.18,UPI
7436,280,325,2024-11-17,Delivered,737.49,UPI
7437,966,357,2023-03-21,Delivered,422.45,Cash
7438,454,235,2023-06-30,Pending,1414.48,Credit Card
7439,288,337,2024-02-28,Pending,536.21,UPI
7440,22,118,2023-04-29,Cancelled,181.08,Cash
7441,542,167,2024-09-08,Delivered,443.35,UPI
7442,452,424,2023-12-11,Delivered,1567.84,Cash
7443,745,103,2023-07-11,Pending,1831.65,UPI
7444,369,467,2023-11-26,Cancelled,1509.8,Cash
7445,874,354,2023-04-30,Cancelled,400.16,UPI
7446,262,352,2023-03-28,Cancelled,645.13,Credit Card
7447,907,119,2023-03-21,Delivered,888.22,Cash
7448,259,236,2023-12-21,Pending,1024.1,Cash
7449,218,425,2023-09-16,Cancelled,102.25,Credit Card
7450,470,171,2023-08-27,Pending,1094.2,UPI
7451,665,486,2023-07-17,Pending,467.89,Credit Card
7452,888,202,2023-10-13,Pending,1519.09,UPI
7453,725,203,2024-10-27,Cancelled,1460.74,Credit Card
7454,954,309,2023-08-19,Delivered,1801.42,UPI
7455,870,248,2023-07-13,Cancelled,1762.09,Cash
7456,162,196,2024-07-29,Delivered,936.54,UPI
7457,255,336,2024-03-23,Cancelled,1358.72,UPI
7458,812,414,2024-04-07,Cancelled,1692.36,UPI
7459,402,144,2023-01-02,Pending,1227.87,UPI
7460,523,397,2023-08-04,Delivered,1657.56,UPI
7461,805,214,2024-05-30,Pending,573.31,UPI
7462,641,143,2023-07-04,Delivered,806.71,Credit Card
7463,296,191,2023-07-01,Delivered,667.95,Cash
7464,472,283,2024-05-22,Pending,1908.98,Cash
7465,78,319,2024-04-06,Cancelled,212.93,UPI
7466,933,77,2023-03-04,Pending,1965.45,Credit Card
7467,157,190,2024-09-18,Pending,752.15,Cash
7468,219,128,2023-11-09,Cancelled,643.53,UPI
7469,23,307,2023-07-18,Cancelled,359.58,Cash
7470,449,255,2023-11-30,Cancelled,1402.26,Cash
7471,366,7,2024-07-25,Delivered,209.15,Cash
7472,873,435,2024-03-05,Cancelled,1228.82,Cash
7473,637,136,2024-01-06,Pending,1764.25,UPI
7474,685,18,2024-08-19,Delivered,535.28,UPI
7475,713,440,2024-02-06,Pending,140.0,Cash
7476,363,152,2023-11-25,Delivered,1849.31,Credit Card
7477,99,322,2023-11-01,Cancelled,730.58,Credit Card
7478,101,395,2023-01-17,Cancelled,1805.46,Cash
7479,716,156,2023-10-04,Cancelled,1684.36,Cash
7480,744,192,2024-12-07,Delivered,1065.33,UPI
7481,200,453,2024-11-11,Delivered,623.92,Cash
7482,714,411,2024-11-25,Delivered,1691.73,UPI
7483,885,369,2023-04-22,Cancelled,1169.58,Credit Card
7484,544,445,2023-04-06,Pending,1275.67,UPI
7485,668,402,2024-09-11,Pending,892.93,Credit Card
7486,196,460,2023-07-05,Pending,924.57,UPI
7487,10,216,2024-01-22,Delivered,1017.7,Credit Card
7488,724,481,2024-05-28,Cancelled,537.46,Credit Card
7489,164,63,2024-12-12,Pending,479.77,Cash
7490,779,84,2024-07-29,Cancelled,573.1,Credit Card
7491,401,139,2024-03-16,Delivered,1611.02,UPI
7492,465,298,2023-05-18,Delivered,492.71,UPI
7493,169,123,2024-04-30,Pending,1786.37,Cash
7494,758,35,2023-07-29,Cancelled,137.68,Cash
7495,89,25,2023-10-27,Cancelled,504.19,Cash
7496,623,303,2024-11-09,Pending,239.26,Credit Card
7497,180,56,2023-12-29,Delivered,768.28,UPI
7498,411,133,2023-04-11,Delivered,1494.4,UPI
7499,980,250,2023-12-07,Delivered,1148.33,Credit Card
7500,149,442,2023-03-30,Delivered,1208.05,Cash
7501,997,63,2024-09-20,Pending,977.34,Credit Card
7502,760,128,2023-03-24,Cancelled,1572.69,Credit Card
7503,124,391,2024-10-10,Cancelled,882.91,UPI
7504,67,400,2024-03-09,Delivered,155.29,UPI
7505,130,328,2024-10-05,Cancelled,1208.43,Cash
7506,653,88,2024-03-18,Delivered,1025.6,Cash
7507,180,253,2024-08-07,Cancelled,1214.68,Cash
7508,609,463,2023-09-20,Cancelled,417.92,Credit Card
7509,281,428,2024-06-10,Cancelled,733.36,Credit Card
7510,764,176,2023-03-15,Cancelled,1413.24,Cash
7511,24,369,2023-09-24,Cancelled,521.34,Cash
7512,766,324,2024-07-08,Delivered,1495.88,Credit Card
7513,878,202,2023-04-29,Cancelled,911.34,Cash
7514,433,39,2024-11-24,Delivered,1300.44,Cash
7515,640,59,2024-03-20,Cancelled,1020.62,Cash
7516,860,223,2024-09-25,Delivered,123.07,Credit Card
7517,397,412,2023-11-27,Delivered,858.52,UPI
7518,273,385,2023-02-25,Delivered,663.36,Cash
7519,680,438,2023-05-09,Delivered,1254.05,Credit Card
7520,226,457,2023-09-03,Delivered,1285.71,UPI
7521,525,286,2024-07-09,Pending,1302.95,Cash
7522,635,396,2023-03-17,Cancelled,101.88,Cash
7523,671,355,2024-04-10,Pending,163.86,Credit Card
7524,725,165,2024-01-29,Pending,1051.68,Credit Card
7525,284,62,2023-05-10,Pending,1359.42,UPI
7526,581,123,2023-02-26,Delivered,1167.41,UPI
7527,533,210,2024-02-23,Cancelled,1819.34,UPI
7528,402,379,2024-07-20,Pending,367.57,UPI
7529,343,269,2024-11-02,Pending,860.41,Credit Card
7530,348,190,2023-07-15,Cancelled,1900.68,UPI
7531,601,240,2023-02-25,Cancelled,1158.46,Cash
7532,107,260,2023-04-20,Cancelled,1375.15,Cash
7533,412,46,2024-10-07,Delivered,1706.11,Cash
7534,167,294,2024-01-24,Cancelled,1611.76,Cash
7535,857,227,2023-02-03,Pending,1236.85,Cash
7536,637,465,2024-10-24,Pending,497.84,Cash
7537,492,106,2024-05-26,Cancelled,219.66,UPI
7538,825,61,2024-09-23,Delivered,947.68,Cash
7539,775,187,2024-12-02,Cancelled,926.33,Cash
7540,253,360,2024-07-02,Pending,1400.4,Cash
7541,567,475,2023-02-27,Pending,1808.51,Credit Card
7542,120,55,2024-01-13,Cancelled,1858.93,Credit Card
7543,22,108,2024-07-03,Delivered,456.76,Credit Card
7544,923,265,2024-04-28,Cancelled,281.51,Cash
7545,1,293,2023-05-30,Cancelled,967.91,Cash
7546,742,252,2024-12-27,Pending,567.72,Cash
